"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_notBefore <#2>","www.nathalie-arthaud.info/141.94.244.194","443","INFO","2021-01-20 19:14","",""
"intermediate_cert_notAfter <#2>","www.nathalie-arthaud.info/141.94.244.194","443","OK","2024-09-30 18:14","",""
"intermediate_cert_expiration <#2>","www.nathalie-arthaud.info/141.94.244.194","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","www.nathalie-arthaud.info/141.94.244.194","443","INFO","ISRG Root X1 <-- DST Root CA X3","",""
"intermediate_cert_badOCSP","www.nathalie-arthaud.info/141.94.244.194","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.nathalie-arthaud.info/141.94.244.194","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.nathalie-arthaud.info/141.94.244.194","443","INFO","-1 seconds from localtime","",""
"HTTP_headerTime","www.nathalie-arthaud.info/141.94.244.194","443","INFO","1645316896","",""
"HSTS_time","www.nathalie-arthaud.info/141.94.244.194","443","OK","180 days (=15552000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","www.nathalie-arthaud.info/141.94.244.194","443","OK","includes subdomains","",""
"HSTS_preload","www.nathalie-arthaud.info/141.94.244.194","443","INFO","domain is NOT marked for preloading","",""
"HPKP","www.nathalie-arthaud.info/141.94.244.194","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.nathalie-arthaud.info/141.94.244.194","443","INFO","Apache","",""
"banner_application","www.nathalie-arthaud.info/141.94.244.194","443","INFO","No application banner found","",""
"cookie_count","www.nathalie-arthaud.info/141.94.244.194","443","INFO","0 at '/'","",""
"X-Frame-Options","www.nathalie-arthaud.info/141.94.244.194","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","www.nathalie-arthaud.info/141.94.244.194","443","OK","nosniff","",""
"Cache-Control","www.nathalie-arthaud.info/141.94.244.194","443","INFO","public, max-age=3600","",""
"banner_reverseproxy","www.nathalie-arthaud.info/141.94.244.194","443","INFO","--","","CWE-200"
"heartbleed","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.nathalie-arthaud.info/141.94.244.194","443","OK","supported","","CWE-310"
"secure_client_renego","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.nathalie-arthaud.info/141.94.244.194","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.nathalie-arthaud.info/141.94.244.194","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.nathalie-arthaud.info/141.94.244.194","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
