"id","fqdn/ip","port","severity","finding","cve","cwe"
"LOGJAM-common_primes","www.zemmour2022.fr/52.31.105.168","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","www.zemmour2022.fr/52.31.105.168","443","MEDIUM","ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA AES128-SHA AES256-SHA","CVE-2011-3389","CWE-20"
"BEAST","www.zemmour2022.fr/52.31.105.168","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","www.zemmour2022.fr/52.31.105.168","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.zemmour2022.fr/52.31.105.168","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.zemmour2022.fr/52.31.105.168","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_500","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_60","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_X","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_74_win10","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_79_win10","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_66_win81","www.zemmour2022.fr/52.31.105.168","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
