"id","fqdn/ip","port","severity","finding","cve","cwe"
"HTTP_headerAge","avecvous2022.fr/104.22.8.6","443","INFO","1 seconds","",""
"HSTS","avecvous2022.fr/104.22.8.6","443","LOW","not offered","",""
"HPKP","avecvous2022.fr/104.22.8.6","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","avecvous2022.fr/104.22.8.6","443","INFO","cloudflare","",""
"banner_application","avecvous2022.fr/104.22.8.6","443","INFO","No application banner found","",""
"cookie_count","avecvous2022.fr/104.22.8.6","443","INFO","1 at '/' (30x detected, better try target URL of 30x)","",""
"cookie_secure","avecvous2022.fr/104.22.8.6","443","INFO","0/1 at '/' marked as secure","",""
"cookie_httponly","avecvous2022.fr/104.22.8.6","443","OK","All (1) at '/' marked as HttpOnly (30x detected, better try target URL of 30x)","",""
"Expect-CT","avecvous2022.fr/104.22.8.6","443","OK","max-age=604800, report-uri='https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct'","",""
"Cache-Control","avecvous2022.fr/104.22.8.6","443","INFO","private","",""
"banner_reverseproxy","avecvous2022.fr/104.22.8.6","443","INFO","X-Varnish: 4052 820894Via: 1.1 varnish (Varnish/6.6)X-Cache: HITX-Cache-Hits: 1X-Cache-VarnishServer: lrem-cache-02","","CWE-200"
"heartbleed","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","avecvous2022.fr/104.22.8.6","443","WARN","OpenSSL handshake didn't succeed","","CWE-310"
"secure_client_renego","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","avecvous2022.fr/104.22.8.6","443","OK","supported","",""
"SWEET32","avecvous2022.fr/104.22.8.6","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","avecvous2022.fr/104.22.8.6","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=BD0C0DDEF08F2A85F89D7A2C13F9E6CA43EAA0A5571170738F31934071E56E35","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","avecvous2022.fr/104.22.8.6","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","avecvous2022.fr/104.22.8.6","443","MEDIUM","ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST","avecvous2022.fr/104.22.8.6","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","avecvous2022.fr/104.22.8.6","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","avecvous2022.fr/104.22.8.6","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
