"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#1>","rassemblementnational.fr/192.124.249.56","443","INFO","-----BEGIN CERTIFICATE----- MIIFADCCA+igAwIBAgIBBzANBgkqhkiG9w0BAQsFADCBjzELMAkGA1UEBhMCVVMx EDAOBgNVBAgTB0FyaXpvbmExEzARBgNVBAcTClNjb3R0c2RhbGUxJTAjBgNVBAoT HFN0YXJmaWVsZCBUZWNobm9sb2dpZXMsIEluYy4xMjAwBgNVBAMTKVN0YXJmaWVs ZCBSb290IENlcnRpZmljYXRlIEF1dGhvcml0eSAtIEcyMB4XDTExMDUwMzA3MDAw MFoXDTMxMDUwMzA3MDAwMFowgcYxCzAJBgNVBAYTAlVTMRAwDgYDVQQIEwdBcml6 b25hMRMwEQYDVQQHEwpTY290dHNkYWxlMSUwIwYDVQQKExxTdGFyZmllbGQgVGVj aG5vbG9naWVzLCBJbmMuMTMwMQYDVQQLEypodHRwOi8vY2VydHMuc3RhcmZpZWxk dGVjaC5jb20vcmVwb3NpdG9yeS8xNDAyBgNVBAMTK1N0YXJmaWVsZCBTZWN1cmUg Q2VydGlmaWNhdGUgQXV0aG9yaXR5IC0gRzIwggEiMA0GCSqGSIb3DQEBAQUAA4IB DwAwggEKAoIBAQDlkGZL7PlGcakgg77pbL9KyUhpgXVObST2yxcT+LBxWYR6ayuF pDS1FuXLzOlBcCykLtb6Mn3hqN6UEKwxwcDYav9ZJ6t21vwLdGu4p64/xFT0tDFE 3ZNWjKRMXpuJyySDm+JXfbfYEh/JhW300YDxUJuHrtQLEAX7J7oobRfpDtZNuTlV Bv8KJAV+L8YdcmzUiymMV33a2etmGtNPp99/UsQwxaXJDgLFU793OGgGJMNmyDd+ MB5FcSM1/5DYKp2N57CSTTx/KgqT3M0WRmX3YISLdkuRJ3MUkuDq7o8W6o0OPnYX v32JgIBEQ+ct4EMJddo26K3biTr1XRKOIwSDAgMBAAGjggEsMIIBKDAPBgNVHRMB Af8EBTADAQH/MA4GA1UdDwEB/wQEAwIBBjAdBgNVHQ4EFgQUJUWBaFAmOD07LSy+ zWrZtj2zZmMwHwYDVR0jBBgwFoAUfAwyH6fZMH/EfWijYqihzqsHWycwOgYIKwYB BQUHAQEELjAsMCoGCCsGAQUFBzABhh5odHRwOi8vb2NzcC5zdGFyZmllbGR0ZWNo LmNvbS8wOwYDVR0fBDQwMjAwoC6gLIYqaHR0cDovL2NybC5zdGFyZmllbGR0ZWNo LmNvbS9zZnJvb3QtZzIuY3JsMEwGA1UdIARFMEMwQQYEVR0gADA5MDcGCCsGAQUF BwIBFitodHRwczovL2NlcnRzLnN0YXJmaWVsZHRlY2guY29tL3JlcG9zaXRvcnkv MA0GCSqGSIb3DQEBCwUAA4IBAQBWZcr+8z8KqJOLGMfeQ2kTNCC+Tl94qGuc22pN QdvBE+zcMQAiXvcAngzgNGU0+bE6TkjIEoGIXFs+CFN69xpk37hQYcxTUUApS8L0 rjpf5MqtJsxOYUPl/VemN3DOQyuwlMOS6eFfqhBJt2nk4NAfZKQrzR9voPiEJBjO eT2pkb9UGBOJmVQRDVXFJgt5T1ocbvlj2xSApAer+rKluYjdkf5lO6Sjeb6JTeHQ sPTIFwwKlhR8Cbds4cLYVdQYoKpBaXAko7nv6VrcPuuUSvC33l8Odvr7+2kDRUBQ 7nIMpBKGgc0T0U7EPMpODdIm8QC3tKai4W56gf0wrHofx1l7 -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","rassemblementnational.fr/192.124.249.56","443","INFO","93A07898D89B2CCA166BA6F1F8A14138CE43828E491B831926BC8247D391CC72","",""
"intermediate_cert_notBefore <#1>","rassemblementnational.fr/192.124.249.56","443","INFO","2011-05-03 07:00","",""
"intermediate_cert_notAfter <#1>","rassemblementnational.fr/192.124.249.56","443","OK","2031-05-03 07:00","",""
"intermediate_cert_expiration <#1>","rassemblementnational.fr/192.124.249.56","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","rassemblementnational.fr/192.124.249.56","443","INFO","Starfield Secure Certificate Authority - G2 <-- Starfield Root Certificate Authority - G2","",""
"intermediate_cert_badOCSP","rassemblementnational.fr/192.124.249.56","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","rassemblementnational.fr/192.124.249.56","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","rassemblementnational.fr/192.124.249.56","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","rassemblementnational.fr/192.124.249.56","443","INFO","1653179122","",""
"HSTS_time","rassemblementnational.fr/192.124.249.56","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","rassemblementnational.fr/192.124.249.56","443","OK","includes subdomains","",""
"HSTS_preload","rassemblementnational.fr/192.124.249.56","443","OK","domain IS marked for preloading","",""
"HPKP","rassemblementnational.fr/192.124.249.56","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","rassemblementnational.fr/192.124.249.56","443","INFO","Sucuri/Cloudproxy","",""
"banner_application","rassemblementnational.fr/192.124.249.56","443","INFO","No application banner found","",""
"cookie_count","rassemblementnational.fr/192.124.249.56","443","INFO","0 at '/'","",""
"X-Frame-Options","rassemblementnational.fr/192.124.249.56","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","rassemblementnational.fr/192.124.249.56","443","OK","nosniff","",""
"Content-Security-Policy","rassemblementnational.fr/192.124.249.56","443","OK","upgrade-insecure-requests;","",""
"X-XSS-Protection","rassemblementnational.fr/192.124.249.56","443","INFO","1; mode=block","",""
"Cache-Control","rassemblementnational.fr/192.124.249.56","443","INFO","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","",""
"Pragma","rassemblementnational.fr/192.124.249.56","443","INFO","no-cache","",""
"banner_reverseproxy","rassemblementnational.fr/192.124.249.56","443","INFO","--","","CWE-200"
"heartbleed","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
