"id","fqdn/ip","port","severity","finding","cve","cwe"
"X-Frame-Options","www.2022avechidalgo.fr/162.159.128.45","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","www.2022avechidalgo.fr/162.159.128.45","443","OK","nosniff","",""
"Content-Security-Policy","www.2022avechidalgo.fr/162.159.128.45","443","OK","frame-ancestors 2022avechidalgo.nationbuilder.com","",""
"Expect-CT","www.2022avechidalgo.fr/162.159.128.45","443","OK","max-age=604800, report-uri='https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct'","",""
"X-Served-By","www.2022avechidalgo.fr/162.159.128.45","443","INFO","app11","",""
"Cache-Control","www.2022avechidalgo.fr/162.159.128.45","443","INFO","no-cache, no-store, max-age=0, must-revalidate","",""
"banner_reverseproxy","www.2022avechidalgo.fr/162.159.128.45","443","INFO","--","","CWE-200"
"heartbleed","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.2022avechidalgo.fr/162.159.128.45","443","OK","supported","","CWE-310"
"secure_client_renego","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.2022avechidalgo.fr/162.159.128.45","443","MEDIUM","potentially VULNERABLE, br gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.2022avechidalgo.fr/162.159.128.45","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.2022avechidalgo.fr/162.159.128.45","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=0827B7F565EE6851E430B9E10AC925ABA7A3F7674D768B8E2B5A498223AF3801","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","www.2022avechidalgo.fr/162.159.128.45","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","www.2022avechidalgo.fr/162.159.128.45","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.2022avechidalgo.fr/162.159.128.45","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-android_500","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-android_60","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-android_70","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-android_81","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-android_90","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_74_win10","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_71_win10","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","www.2022avechidalgo.fr/162.159.128.45","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","www.2022avechidalgo.fr/162.159.128.45","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","www.2022avechidalgo.fr/162.159.128.45","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-ie_11_win81","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-ie_11_winphone81","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-ie_11_win10","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-edge_15_win10","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-edge_17_win10","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-opera_66_win10","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_9_ios9","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-safari_9_osx1011","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-safari_10_osx1012","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-safari_121_ios_122","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-apple_ats_9_ios9","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_6u45","www.2022avechidalgo.fr/162.159.128.45","443","INFO","No connection","",""
"clientsimulation-java_7u25","www.2022avechidalgo.fr/162.159.128.45","443","INFO","No connection","",""
"clientsimulation-java_8u161","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.2 AES128-SHA","",""
"clientsimulation-java1102","www.2022avechidalgo.fr/162.159.128.45","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
